"","actor","subject","observed.crowd","observed.displace","observed.totalCD","random.displace","random.crowd","runID"
"2077","GBB","BGG",0,1,1,1,0,"run011"
"2078","GBB","BRB",1,9,10,0,10,"run011"
"2079","GBB","BRR",1,3,4,4,0,"run011"
"2080","GBB","GBG",0,4,4,3,1,"run011"
"2081","GBB","GGB",0,21,21,17,4,"run011"
"2082","GBB","GGG",7,86,93,36,57,"run011"
"2083","GBB","GGR",1,3,4,3,1,"run011"
"2084","GBB","GRG",0,6,6,5,1,"run011"
"2085","GBB","GRR",0,1,1,0,1,"run011"
"2086","GBB","RBB",0,2,2,0,2,"run011"
"2087","GBB","RBG",3,9,12,5,7,"run011"
"2088","GBB","RBR",1,0,1,1,0,"run011"
"2089","GBB","RGG",1,0,1,1,0,"run011"
"2090","GBB","RGR",2,1,3,0,3,"run011"
"2091","GBB","RRG",0,2,2,1,1,"run011"
"2092","GBB","RRR",1,9,10,6,4,"run011"
"2093","GBG","BBB",0,5,5,0,5,"run011"
"2094","GBG","BBR",0,1,1,0,1,"run011"
"2095","GBG","BRB",1,4,5,3,2,"run011"
"2096","GBG","BRR",1,0,1,0,1,"run011"
"2097","GBG","GGB",0,4,4,3,1,"run011"
"2098","GBG","GGG",4,11,15,5,10,"run011"
"2099","GBG","RBB",1,0,1,1,0,"run011"
"2100","GBG","RBG",0,1,1,0,1,"run011"
"2101","GBG","RGG",0,1,1,1,0,"run011"
"2102","GBG","RGR",1,3,4,4,0,"run011"
"2103","GBG","RRG",1,3,4,0,4,"run011"
"2104","GGB","BBB",3,16,19,10,9,"run011"
"2105","GGB","BBR",1,4,5,3,2,"run011"
"2106","GGB","BGB",0,3,3,2,1,"run011"
"2107","GGB","BGG",0,4,4,2,2,"run011"
"2108","GGB","BRB",0,1,1,0,1,"run011"
"2109","GGB","BRR",1,15,16,3,13,"run011"
"2110","GGB","GBB",0,1,1,0,1,"run011"
"2111","GGB","GBG",1,0,1,0,1,"run011"
"2112","GGB","GGG",13,48,61,6,55,"run011"
"2113","GGB","GGR",0,7,7,3,4,"run011"
"2114","GGB","GRR",0,4,4,2,2,"run011"
"2115","GGB","RBB",0,5,5,3,2,"run011"
"2116","GGB","RBG",0,4,4,2,2,"run011"
"2117","GGB","RBR",0,5,5,4,1,"run011"
"2118","GGB","RGG",1,5,6,5,1,"run011"
"2119","GGB","RGR",0,2,2,0,2,"run011"
"2120","GGB","RRG",1,5,6,0,6,"run011"
"2121","GGB","RRR",1,5,6,0,6,"run011"
"2122","GGG","BBB",8,31,39,7,32,"run011"
"2123","GGG","BGB",0,2,2,1,1,"run011"
"2124","GGG","BGG",1,7,8,3,5,"run011"
"2125","GGG","BRB",1,3,4,2,2,"run011"
"2126","GGG","BRR",0,6,6,2,4,"run011"
"2127","GGG","GGB",5,1,6,5,1,"run011"
"2128","GGG","GGR",1,9,10,7,3,"run011"
"2129","GGG","GRR",0,2,2,0,2,"run011"
"2130","GGG","RBB",1,8,9,6,3,"run011"
"2131","GGG","RBG",0,6,6,4,2,"run011"
"2132","GGG","RBR",0,21,21,16,5,"run011"
"2133","GGG","RGG",0,3,3,3,0,"run011"
"2134","GGG","RGR",1,12,13,8,5,"run011"
"2135","GGG","RRG",1,23,24,6,18,"run011"
"2136","GGG","RRR",0,3,3,1,2,"run011"
"2137","GGR","BBB",0,2,2,0,2,"run011"
"2138","GGR","BBR",0,2,2,2,0,"run011"
"2139","GGR","BGG",0,1,1,0,1,"run011"
"2140","GGR","BRR",1,0,1,1,0,"run011"
"2141","GGR","GRR",1,0,1,1,0,"run011"
"2142","GGR","RBB",0,2,2,1,1,"run011"
"2143","GRG","BBB",3,8,11,8,3,"run011"
"2144","GRG","BBR",0,1,1,0,1,"run011"
"2145","GRG","BGG",0,1,1,1,0,"run011"
"2146","GRG","BRB",0,3,3,3,0,"run011"
"2147","GRG","BRR",0,1,1,1,0,"run011"
"2148","GRG","GBG",0,1,1,1,0,"run011"
"2149","GRG","GGB",2,15,17,11,6,"run011"
"2150","GRG","GGG",3,12,15,6,9,"run011"
"2151","GRG","GGR",0,5,5,4,1,"run011"
"2152","GRG","GRR",0,1,1,0,1,"run011"
"2153","GRG","RBG",0,1,1,0,1,"run011"
"2154","GRG","RBR",0,1,1,1,0,"run011"
"2155","GRG","RGR",1,2,3,2,1,"run011"
"2156","GRG","RRG",2,4,6,4,2,"run011"
"2157","GRR","BBB",0,1,1,1,0,"run011"
"2158","GRR","BBR",0,1,1,1,0,"run011"
"2159","GRR","BGB",1,2,3,3,0,"run011"
"2160","GRR","BGG",0,2,2,0,2,"run011"
"2161","GRR","BRB",0,1,1,0,1,"run011"
"2162","GRR","BRR",0,2,2,1,1,"run011"
"2163","GRR","GGG",0,1,1,1,0,"run011"
"2164","GRR","GGR",0,1,1,0,1,"run011"
"2165","RBB","BBB",0,1,1,0,1,"run011"
"2166","RBB","BBR",0,1,1,0,1,"run011"
"2167","RBB","BRB",0,1,1,1,0,"run011"
"2168","RBB","GRR",0,1,1,0,1,"run011"
"2169","RBB","RGG",0,1,1,1,0,"run011"
"2170","RBG","BBB",2,8,10,1,9,"run011"
"2171","RBG","BBG",0,1,1,1,0,"run011"
"2172","RBG","BRR",0,1,1,1,0,"run011"
"2173","RBG","GBB",0,1,1,0,1,"run011"
"2174","RBG","GRR",0,3,3,2,1,"run011"
"2175","RBG","RBB",1,1,2,0,2,"run011"
"2176","RBG","RBR",0,1,1,0,1,"run011"
"2177","RBG","RGR",0,1,1,0,1,"run011"
"2178","RBR","BBB",0,13,13,1,12,"run011"
"2179","RBR","BBR",0,1,1,1,0,"run011"
"2180","RBR","BGB",2,4,6,6,0,"run011"
"2181","RBR","BGG",0,2,2,0,2,"run011"
"2182","RBR","BRB",1,0,1,0,1,"run011"
"2183","RBR","BRR",1,4,5,5,0,"run011"
"2184","RBR","GGB",0,12,12,8,4,"run011"
"2185","RBR","GRR",4,4,8,7,1,"run011"
"2186","RBR","RBB",0,3,3,1,2,"run011"
"2187","RBR","RGG",2,9,11,8,3,"run011"
"2188","RBR","RGR",1,0,1,0,1,"run011"
"2189","RBR","RRR",0,1,1,1,0,"run011"
"2190","RGG","BBB",0,8,8,1,7,"run011"
"2191","RGG","BBR",1,2,3,2,1,"run011"
"2192","RGG","BGB",0,1,1,1,0,"run011"
"2193","RGG","BRR",0,4,4,2,2,"run011"
"2194","RGG","GGG",0,1,1,0,1,"run011"
"2195","RGG","GGR",0,3,3,1,2,"run011"
"2196","RGG","GRR",0,8,8,8,0,"run011"
"2197","RGG","RBB",0,1,1,0,1,"run011"
"2198","RGR","BBB",2,5,7,4,3,"run011"
"2199","RGR","BBR",1,1,2,1,1,"run011"
"2200","RGR","BGB",2,5,7,2,5,"run011"
"2201","RGR","BGG",2,2,4,3,1,"run011"
"2202","RGR","BRR",1,5,6,2,4,"run011"
"2203","RGR","GGB",2,12,14,8,6,"run011"
"2204","RGR","GGG",0,2,2,1,1,"run011"
"2205","RGR","GGR",0,4,4,1,3,"run011"
"2206","RGR","RBB",0,4,4,1,3,"run011"
"2207","RGR","RGG",1,1,2,2,0,"run011"
"2208","RGR","RRG",0,3,3,3,0,"run011"
"2209","RRG","BBB",2,33,35,4,31,"run011"
"2210","RRG","BBR",0,5,5,4,1,"run011"
"2211","RRG","BGB",1,10,11,5,6,"run011"
"2212","RRG","BGG",0,2,2,2,0,"run011"
"2213","RRG","BRB",2,40,42,7,35,"run011"
"2214","RRG","BRR",1,16,17,15,2,"run011"
"2215","RRG","GGG",2,14,16,4,12,"run011"
"2216","RRG","GGR",0,5,5,5,0,"run011"
"2217","RRG","GRG",1,0,1,1,0,"run011"
"2218","RRG","GRR",3,8,11,3,8,"run011"
"2219","RRG","RBB",1,1,2,1,1,"run011"
"2220","RRG","RGG",0,1,1,1,0,"run011"
"2221","RRG","RGR",0,1,1,0,1,"run011"
"2222","RRR","BBR",1,0,1,1,0,"run011"
"2223","RRR","BGB",2,1,3,0,3,"run011"
"2224","RRR","BGG",1,0,1,1,0,"run011"
"2225","RRR","BRB",1,1,2,0,2,"run011"
"2226","RRR","BRR",1,1,2,2,0,"run011"
"2227","RRR","GGR",0,1,1,0,1,"run011"
"2228","RRR","GRR",0,3,3,3,0,"run011"
"2229","RRR","RBB",1,2,3,0,3,"run011"
"2230","RRR","RBR",0,2,2,0,2,"run011"
"2231","RRR","RGG",0,1,1,1,0,"run011"
"2232","RRR","RGR",1,2,3,1,2,"run011"
"2233","RRR","RRG",2,2,4,3,1,"run011"
"2234","BBB","BRB",0,1,1,1,0,"run012"
"2235","BBB","GGG",1,2,3,1,2,"run012"
"2236","BBB","GRR",0,2,2,2,0,"run012"
"2237","BBB","RBG",0,1,1,0,1,"run012"
"2238","BBB","RRG",1,3,4,4,0,"run012"
"2239","BBB","RRR",0,2,2,0,2,"run012"
"2240","BBG","BBB",1,4,5,3,2,"run012"
"2241","BBG","BGB",0,1,1,1,0,"run012"
"2242","BBG","BGG",0,1,1,1,0,"run012"
"2243","BBG","BRB",1,16,17,17,0,"run012"
"2244","BBG","GBB",0,1,1,0,1,"run012"
"2245","BBG","GBG",2,7,9,1,8,"run012"
"2246","BBG","GGB",2,25,27,24,3,"run012"
"2247","BBG","GGG",4,38,42,37,5,"run012"
"2248","BBG","GRG",1,9,10,9,1,"run012"
"2249","BBG","GRR",0,1,1,1,0,"run012"
"2250","BBG","RBB",0,1,1,0,1,"run012"
"2251","BBG","RBG",0,4,4,4,0,"run012"
"2252","BBG","RBR",0,1,1,1,0,"run012"
"2253","BBG","RGR",0,1,1,1,0,"run012"
"2254","BBG","RRG",1,2,3,3,0,"run012"
"2255","BBG","RRR",0,7,7,0,7,"run012"
"2256","BGB","BBB",0,2,2,2,0,"run012"
"2257","BGB","RRG",0,1,1,1,0,"run012"
"2258","BGG","BBB",0,3,3,2,1,"run012"
"2259","BGG","BBR",0,1,1,1,0,"run012"
"2260","BGG","GRG",0,1,1,0,1,"run012"
"2261","BGG","RBG",1,1,2,2,0,"run012"
"2262","BGG","RGG",0,3,3,1,2,"run012"
"2263","BGG","RGR",0,1,1,1,0,"run012"
"2264","BGG","RRR",1,1,2,0,2,"run012"
"2265","BRB","BBB",0,13,13,12,1,"run012"
"2266","BRB","BBR",0,1,1,0,1,"run012"
"2267","BRB","BRR",0,3,3,1,2,"run012"
"2268","BRB","GGG",0,1,1,0,1,"run012"
"2269","BRB","GGR",0,1,1,1,0,"run012"
"2270","BRB","RBB",0,1,1,0,1,"run012"
"2271","BRB","RBG",0,1,1,1,0,"run012"
"2272","BRB","RGR",0,1,1,1,0,"run012"
"2273","BRB","RRR",0,1,1,1,0,"run012"
"2274","BRR","BBB",0,11,11,3,8,"run012"
"2275","BRR","BGB",1,1,2,2,0,"run012"
"2276","BRR","BGG",0,1,1,1,0,"run012"
"2277","BRR","BRB",0,1,1,1,0,"run012"
"2278","BRR","RBB",0,2,2,0,2,"run012"
"2279","GBB","BBB",12,38,50,12,38,"run012"
"2280","GBB","BGG",0,1,1,1,0,"run012"
"2281","GBB","BRB",1,9,10,10,0,"run012"
"2282","GBB","BRR",1,3,4,4,0,"run012"
"2283","GBB","GBG",0,4,4,3,1,"run012"
"2284","GBB","GGB",0,21,21,15,6,"run012"
"2285","GBB","GGG",7,86,93,70,23,"run012"
"2286","GBB","GGR",1,3,4,2,2,"run012"
"2287","GBB","GRG",0,6,6,4,2,"run012"
"2288","GBB","GRR",0,1,1,1,0,"run012"
"2289","GBB","RBB",0,2,2,2,0,"run012"
"2290","GBB","RBG",3,9,12,7,5,"run012"
"2291","GBB","RBR",1,0,1,0,1,"run012"
"2292","GBB","RGG",1,0,1,0,1,"run012"
"2293","GBB","RGR",2,1,3,1,2,"run012"
"2294","GBB","RRG",0,2,2,0,2,"run012"
"2295","GBB","RRR",1,9,10,6,4,"run012"
"2296","GBG","BBB",0,5,5,1,4,"run012"
"2297","GBG","BBR",0,1,1,1,0,"run012"
"2298","GBG","BRB",1,4,5,4,1,"run012"
"2299","GBG","BRR",1,0,1,1,0,"run012"
"2300","GBG","GGB",0,4,4,0,4,"run012"
"2301","GBG","GGG",4,11,15,3,12,"run012"
"2302","GBG","RBB",1,0,1,1,0,"run012"
"2303","GBG","RBG",0,1,1,0,1,"run012"
"2304","GBG","RGG",0,1,1,0,1,"run012"
"2305","GBG","RGR",1,3,4,1,3,"run012"
"2306","GBG","RRG",1,3,4,3,1,"run012"
"2307","GGB","BBB",3,16,19,7,12,"run012"
"2308","GGB","BBR",1,4,5,2,3,"run012"
"2309","GGB","BGB",0,3,3,0,3,"run012"
"2310","GGB","BGG",0,4,4,1,3,"run012"
"2311","GGB","BRB",0,1,1,1,0,"run012"
"2312","GGB","BRR",1,15,16,11,5,"run012"
"2313","GGB","GBB",0,1,1,1,0,"run012"
"2314","GGB","GBG",1,0,1,1,0,"run012"
"2315","GGB","GGG",13,48,61,61,0,"run012"
"2316","GGB","GGR",0,7,7,4,3,"run012"
"2317","GGB","GRR",0,4,4,4,0,"run012"
"2318","GGB","RBB",0,5,5,2,3,"run012"
"2319","GGB","RBG",0,4,4,2,2,"run012"
"2320","GGB","RBR",0,5,5,3,2,"run012"
"2321","GGB","RGG",1,5,6,5,1,"run012"
"2322","GGB","RGR",0,2,2,0,2,"run012"
"2323","GGB","RRG",1,5,6,3,3,"run012"
"2324","GGB","RRR",1,5,6,2,4,"run012"
"2325","GGG","BBB",8,31,39,4,35,"run012"
"2326","GGG","BGB",0,2,2,1,1,"run012"
"2327","GGG","BGG",1,7,8,5,3,"run012"
"2328","GGG","BRB",1,3,4,1,3,"run012"
"2329","GGG","BRR",0,6,6,1,5,"run012"
"2330","GGG","GGB",5,1,6,2,4,"run012"
"2331","GGG","GGR",1,9,10,9,1,"run012"
"2332","GGG","GRR",0,2,2,1,1,"run012"
"2333","GGG","RBB",1,8,9,5,4,"run012"
"2334","GGG","RBG",0,6,6,0,6,"run012"
"2335","GGG","RBR",0,21,21,6,15,"run012"
"2336","GGG","RGG",0,3,3,0,3,"run012"
"2337","GGG","RGR",1,12,13,11,2,"run012"
"2338","GGG","RRG",1,23,24,8,16,"run012"
"2339","GGG","RRR",0,3,3,3,0,"run012"
"2340","GGR","BBB",0,2,2,2,0,"run012"
"2341","GGR","BBR",0,2,2,2,0,"run012"
"2342","GGR","BGG",0,1,1,1,0,"run012"
"2343","GGR","BRR",1,0,1,1,0,"run012"
"2344","GGR","GRR",1,0,1,0,1,"run012"
"2345","GGR","RBB",0,2,2,0,2,"run012"
"2346","GRG","BBB",3,8,11,6,5,"run012"
"2347","GRG","BBR",0,1,1,1,0,"run012"
"2348","GRG","BGG",0,1,1,0,1,"run012"
"2349","GRG","BRB",0,3,3,3,0,"run012"
"2350","GRG","BRR",0,1,1,0,1,"run012"
"2351","GRG","GBG",0,1,1,1,0,"run012"
"2352","GRG","GGB",2,15,17,8,9,"run012"
"2353","GRG","GGG",3,12,15,7,8,"run012"
"2354","GRG","GGR",0,5,5,4,1,"run012"
"2355","GRG","GRR",0,1,1,0,1,"run012"
"2356","GRG","RBG",0,1,1,1,0,"run012"
"2357","GRG","RBR",0,1,1,1,0,"run012"
"2358","GRG","RGR",1,2,3,2,1,"run012"
"2359","GRG","RRG",2,4,6,2,4,"run012"
"2360","GRR","BBB",0,1,1,0,1,"run012"
"2361","GRR","BBR",0,1,1,0,1,"run012"
"2362","GRR","BGB",1,2,3,2,1,"run012"
"2363","GRR","BGG",0,2,2,2,0,"run012"
"2364","GRR","BRB",0,1,1,1,0,"run012"
"2365","GRR","BRR",0,2,2,1,1,"run012"
"2366","GRR","GGG",0,1,1,0,1,"run012"
"2367","GRR","GGR",0,1,1,1,0,"run012"
"2368","RBB","BBB",0,1,1,1,0,"run012"
"2369","RBB","BBR",0,1,1,0,1,"run012"
"2370","RBB","BRB",0,1,1,0,1,"run012"
"2371","RBB","GRR",0,1,1,0,1,"run012"
"2372","RBB","RGG",0,1,1,0,1,"run012"
"2373","RBG","BBB",2,8,10,1,9,"run012"
"2374","RBG","BBG",0,1,1,1,0,"run012"
"2375","RBG","BRR",0,1,1,1,0,"run012"
"2376","RBG","GBB",0,1,1,0,1,"run012"
"2377","RBG","GRR",0,3,3,2,1,"run012"
"2378","RBG","RBB",1,1,2,0,2,"run012"
"2379","RBG","RBR",0,1,1,0,1,"run012"
"2380","RBG","RGR",0,1,1,0,1,"run012"
"2381","RBR","BBB",0,13,13,2,11,"run012"
"2382","RBR","BBR",0,1,1,0,1,"run012"
"2383","RBR","BGB",2,4,6,6,0,"run012"
"2384","RBR","BGG",0,2,2,0,2,"run012"
"2385","RBR","BRB",1,0,1,0,1,"run012"
"2386","RBR","BRR",1,4,5,2,3,"run012"
"2387","RBR","GGB",0,12,12,10,2,"run012"
"2388","RBR","GRR",4,4,8,6,2,"run012"
"2389","RBR","RBB",0,3,3,3,0,"run012"
"2390","RBR","RGG",2,9,11,9,2,"run012"
"2391","RBR","RGR",1,0,1,0,1,"run012"
"2392","RBR","RRR",0,1,1,1,0,"run012"
"2393","RGG","BBB",0,8,8,1,7,"run012"
"2394","RGG","BBR",1,2,3,2,1,"run012"
"2395","RGG","BGB",0,1,1,0,1,"run012"
"2396","RGG","BRR",0,4,4,0,4,"run012"
"2397","RGG","GGG",0,1,1,0,1,"run012"
"2398","RGG","GGR",0,3,3,0,3,"run012"
"2399","RGG","GRR",0,8,8,0,8,"run012"
"2400","RGG","RBB",0,1,1,0,1,"run012"
"2401","RGR","BBB",2,5,7,7,0,"run012"
"2402","RGR","BBR",1,1,2,2,0,"run012"
"2403","RGR","BGB",2,5,7,0,7,"run012"
"2404","RGR","BGG",2,2,4,4,0,"run012"
"2405","RGR","BRR",1,5,6,1,5,"run012"
"2406","RGR","GGB",2,12,14,0,14,"run012"
"2407","RGR","GGG",0,2,2,0,2,"run012"
"2408","RGR","GGR",0,4,4,2,2,"run012"
"2409","RGR","RBB",0,4,4,4,0,"run012"
"2410","RGR","RGG",1,1,2,2,0,"run012"
"2411","RGR","RRG",0,3,3,2,1,"run012"
"2412","RRG","BBB",2,33,35,3,32,"run012"
"2413","RRG","BBR",0,5,5,2,3,"run012"
"2414","RRG","BGB",1,10,11,5,6,"run012"
"2415","RRG","BGG",0,2,2,2,0,"run012"
"2416","RRG","BRB",2,40,42,27,15,"run012"
"2417","RRG","BRR",1,16,17,2,15,"run012"
"2418","RRG","GGG",2,14,16,8,8,"run012"
"2419","RRG","GGR",0,5,5,1,4,"run012"
"2420","RRG","GRG",1,0,1,1,0,"run012"
"2421","RRG","GRR",3,8,11,3,8,"run012"
"2422","RRG","RBB",1,1,2,1,1,"run012"
"2423","RRG","RGG",0,1,1,1,0,"run012"
"2424","RRG","RGR",0,1,1,1,0,"run012"
"2425","RRR","BBR",1,0,1,1,0,"run012"
"2426","RRR","BGB",2,1,3,1,2,"run012"
"2427","RRR","BGG",1,0,1,1,0,"run012"
"2428","RRR","BRB",1,1,2,2,0,"run012"
"2429","RRR","BRR",1,1,2,1,1,"run012"
"2430","RRR","GGR",0,1,1,1,0,"run012"
"2431","RRR","GRR",0,3,3,2,1,"run012"
"2432","RRR","RBB",1,2,3,0,3,"run012"
"2433","RRR","RBR",0,2,2,0,2,"run012"
"2434","RRR","RGG",0,1,1,1,0,"run012"
"2435","RRR","RGR",1,2,3,2,1,"run012"
"2436","RRR","RRG",2,2,4,3,1,"run012"
"2437","BBB","BRB",0,1,1,1,0,"run013"
"2438","BBB","GGG",1,2,3,2,1,"run013"
"2439","BBB","GRR",0,2,2,0,2,"run013"
"2440","BBB","RBG",0,1,1,1,0,"run013"
"2441","BBB","RRG",1,3,4,4,0,"run013"
"2442","BBB","RRR",0,2,2,1,1,"run013"
"2443","BBG","BBB",1,4,5,5,0,"run013"
"2444","BBG","BGB",0,1,1,1,0,"run013"
"2445","BBG","BGG",0,1,1,1,0,"run013"
"2446","BBG","BRB",1,16,17,16,1,"run013"
"2447","BBG","GBB",0,1,1,1,0,"run013"
"2448","BBG","GBG",2,7,9,9,0,"run013"
"2449","BBG","GGB",2,25,27,14,13,"run013"
"2450","BBG","GGG",4,38,42,22,20,"run013"
"2451","BBG","GRG",1,9,10,4,6,"run013"
"2452","BBG","GRR",0,1,1,1,0,"run013"
"2453","BBG","RBB",0,1,1,0,1,"run013"
"2454","BBG","RBG",0,4,4,4,0,"run013"
"2455","BBG","RBR",0,1,1,0,1,"run013"
"2456","BBG","RGR",0,1,1,0,1,"run013"
"2457","BBG","RRG",1,2,3,3,0,"run013"
"2458","BBG","RRR",0,7,7,0,7,"run013"
"2459","BGB","BBB",0,2,2,2,0,"run013"
"2460","BGB","RRG",0,1,1,1,0,"run013"
"2461","BGG","BBB",0,3,3,3,0,"run013"
"2462","BGG","BBR",0,1,1,0,1,"run013"
"2463","BGG","GRG",0,1,1,1,0,"run013"
"2464","BGG","RBG",1,1,2,0,2,"run013"
"2465","BGG","RGG",0,3,3,0,3,"run013"
"2466","BGG","RGR",0,1,1,0,1,"run013"
"2467","BGG","RRR",1,1,2,2,0,"run013"
"2468","BRB","BBB",0,13,13,2,11,"run013"
"2469","BRB","BBR",0,1,1,0,1,"run013"
"2470","BRB","BRR",0,3,3,1,2,"run013"
"2471","BRB","GGG",0,1,1,1,0,"run013"
"2472","BRB","GGR",0,1,1,1,0,"run013"
"2473","BRB","RBB",0,1,1,1,0,"run013"
"2474","BRB","RBG",0,1,1,0,1,"run013"
"2475","BRB","RGR",0,1,1,1,0,"run013"
"2476","BRB","RRR",0,1,1,0,1,"run013"
"2477","BRR","BBB",0,11,11,7,4,"run013"
"2478","BRR","BGB",1,1,2,2,0,"run013"
"2479","BRR","BGG",0,1,1,0,1,"run013"
"2480","BRR","BRB",0,1,1,1,0,"run013"
"2481","BRR","RBB",0,2,2,0,2,"run013"
"2482","GBB","BBB",12,38,50,11,39,"run013"
"2483","GBB","BGG",0,1,1,1,0,"run013"
"2484","GBB","BRB",1,9,10,9,1,"run013"
"2485","GBB","BRR",1,3,4,4,0,"run013"
"2486","GBB","GBG",0,4,4,1,3,"run013"
"2487","GBB","GGB",0,21,21,16,5,"run013"
"2488","GBB","GGG",7,86,93,13,80,"run013"
"2489","GBB","GGR",1,3,4,0,4,"run013"
"2490","GBB","GRG",0,6,6,0,6,"run013"
"2491","GBB","GRR",0,1,1,1,0,"run013"
"2492","GBB","RBB",0,2,2,2,0,"run013"
"2493","GBB","RBG",3,9,12,1,11,"run013"
"2494","GBB","RBR",1,0,1,0,1,"run013"
"2495","GBB","RGG",1,0,1,0,1,"run013"
"2496","GBB","RGR",2,1,3,0,3,"run013"
"2497","GBB","RRG",0,2,2,1,1,"run013"
"2498","GBB","RRR",1,9,10,0,10,"run013"
"2499","GBG","BBB",0,5,5,0,5,"run013"
"2500","GBG","BBR",0,1,1,0,1,"run013"
"2501","GBG","BRB",1,4,5,5,0,"run013"
"2502","GBG","BRR",1,0,1,0,1,"run013"
"2503","GBG","GGB",0,4,4,0,4,"run013"
"2504","GBG","GGG",4,11,15,6,9,"run013"
"2505","GBG","RBB",1,0,1,1,0,"run013"
"2506","GBG","RBG",0,1,1,0,1,"run013"
"2507","GBG","RGG",0,1,1,1,0,"run013"
"2508","GBG","RGR",1,3,4,3,1,"run013"
"2509","GBG","RRG",1,3,4,2,2,"run013"
"2510","GGB","BBB",3,16,19,14,5,"run013"
"2511","GGB","BBR",1,4,5,5,0,"run013"
"2512","GGB","BGB",0,3,3,3,0,"run013"
"2513","GGB","BGG",0,4,4,2,2,"run013"
"2514","GGB","BRB",0,1,1,0,1,"run013"
"2515","GGB","BRR",1,15,16,16,0,"run013"
"2516","GGB","GBB",0,1,1,0,1,"run013"
"2517","GGB","GBG",1,0,1,1,0,"run013"
"2518","GGB","GGG",13,48,61,18,43,"run013"
"2519","GGB","GGR",0,7,7,7,0,"run013"
"2520","GGB","GRR",0,4,4,4,0,"run013"
"2521","GGB","RBB",0,5,5,4,1,"run013"
"2522","GGB","RBG",0,4,4,0,4,"run013"
"2523","GGB","RBR",0,5,5,2,3,"run013"
"2524","GGB","RGG",1,5,6,5,1,"run013"
"2525","GGB","RGR",0,2,2,2,0,"run013"
"2526","GGB","RRG",1,5,6,1,5,"run013"
"2527","GGB","RRR",1,5,6,5,1,"run013"
"2528","GGG","BBB",8,31,39,8,31,"run013"
"2529","GGG","BGB",0,2,2,2,0,"run013"
"2530","GGG","BGG",1,7,8,4,4,"run013"
"2531","GGG","BRB",1,3,4,4,0,"run013"
"2532","GGG","BRR",0,6,6,0,6,"run013"
"2533","GGG","GGB",5,1,6,5,1,"run013"
"2534","GGG","GGR",1,9,10,2,8,"run013"
"2535","GGG","GRR",0,2,2,0,2,"run013"
"2536","GGG","RBB",1,8,9,5,4,"run013"
"2537","GGG","RBG",0,6,6,0,6,"run013"
"2538","GGG","RBR",0,21,21,7,14,"run013"
"2539","GGG","RGG",0,3,3,3,0,"run013"
"2540","GGG","RGR",1,12,13,13,0,"run013"
"2541","GGG","RRG",1,23,24,19,5,"run013"
"2542","GGG","RRR",0,3,3,1,2,"run013"
"2543","GGR","BBB",0,2,2,0,2,"run013"
"2544","GGR","BBR",0,2,2,1,1,"run013"
"2545","GGR","BGG",0,1,1,1,0,"run013"
"2546","GGR","BRR",1,0,1,1,0,"run013"
"2547","GGR","GRR",1,0,1,1,0,"run013"
"2548","GGR","RBB",0,2,2,0,2,"run013"
"2549","GRG","BBB",3,8,11,8,3,"run013"
"2550","GRG","BBR",0,1,1,0,1,"run013"
"2551","GRG","BGG",0,1,1,0,1,"run013"
"2552","GRG","BRB",0,3,3,0,3,"run013"
"2553","GRG","BRR",0,1,1,0,1,"run013"
"2554","GRG","GBG",0,1,1,1,0,"run013"
"2555","GRG","GGB",2,15,17,2,15,"run013"
"2556","GRG","GGG",3,12,15,12,3,"run013"
"2557","GRG","GGR",0,5,5,5,0,"run013"
"2558","GRG","GRR",0,1,1,1,0,"run013"
"2559","GRG","RBG",0,1,1,0,1,"run013"
"2560","GRG","RBR",0,1,1,0,1,"run013"
"2561","GRG","RGR",1,2,3,1,2,"run013"
"2562","GRG","RRG",2,4,6,5,1,"run013"
"2563","GRR","BBB",0,1,1,0,1,"run013"
"2564","GRR","BBR",0,1,1,1,0,"run013"
"2565","GRR","BGB",1,2,3,0,3,"run013"
"2566","GRR","BGG",0,2,2,2,0,"run013"
"2567","GRR","BRB",0,1,1,0,1,"run013"
"2568","GRR","BRR",0,2,2,1,1,"run013"
"2569","GRR","GGG",0,1,1,1,0,"run013"
"2570","GRR","GGR",0,1,1,1,0,"run013"
"2571","RBB","BBB",0,1,1,0,1,"run013"
"2572","RBB","BBR",0,1,1,1,0,"run013"
"2573","RBB","BRB",0,1,1,0,1,"run013"
"2574","RBB","GRR",0,1,1,0,1,"run013"
"2575","RBB","RGG",0,1,1,0,1,"run013"
"2576","RBG","BBB",2,8,10,1,9,"run013"
"2577","RBG","BBG",0,1,1,1,0,"run013"
"2578","RBG","BRR",0,1,1,1,0,"run013"
"2579","RBG","GBB",0,1,1,0,1,"run013"
"2580","RBG","GRR",0,3,3,0,3,"run013"
"2581","RBG","RBB",1,1,2,2,0,"run013"
"2582","RBG","RBR",0,1,1,1,0,"run013"
"2583","RBG","RGR",0,1,1,1,0,"run013"
"2584","RBR","BBB",0,13,13,8,5,"run013"
"2585","RBR","BBR",0,1,1,0,1,"run013"
"2586","RBR","BGB",2,4,6,2,4,"run013"
"2587","RBR","BGG",0,2,2,2,0,"run013"
"2588","RBR","BRB",1,0,1,0,1,"run013"
"2589","RBR","BRR",1,4,5,3,2,"run013"
"2590","RBR","GGB",0,12,12,12,0,"run013"
"2591","RBR","GRR",4,4,8,7,1,"run013"
"2592","RBR","RBB",0,3,3,2,1,"run013"
